Purchase_Device;Purchase_ID;Purchase_Date;Purchase_Status;Payment_Method;DeliveryMode;Shipping_Date;ShippingZipCode;ShippingCity;ShippingRegion;ShippingCountry;Store_Category;Product_ID;Product_Quantity;Unit_Price;ClientCivility;User_ID;Gift;Email_host_domain
DESKTOP;700c584ebaa02d59567b57f9a7b612d9;20190610;REFUNDED;AmericanExpress;STANDARD_OVERNIGHT;20190610;79705;Midland;Texas;US;6;11 910 981;1;100;Mrs.;85467;No;MAC.COM
DESKTOP;9d2455c188fb07ca7db5a66b7816cf87;20190610;DELIVERED;AmericanExpress;FEDEX2DAY;20190610;84050;Morgan;Utah;US;7;16 060 911;1;19;Mrs.;189109;No;GMAIL.COM
TABLET;212d8c28dbdc01d24d7dc31c581ee213;20190610;DELIVERED;AmericanExpress;FEDEXGROUND;20190610;11576;Roslyn;New York;US;2;126 085;1;22;Ms.;319418;No;YAHOO.COM
DESKTOP;ecafa09e40478be40ee8773b6f7f143d;20190610;DELIVERED;Paypal;FEDEX2DAY;20190610;60601;Chicago;Illinois;US;1;10 521 504 231 070;1;42;Mr.;319413;No;GMAIL.COM
DESKTOP;ecafa09e40478be40ee8773b6f7f143d;20190610;DELIVERED;Paypal;FEDEX2DAY;20190610;60601;Chicago;Illinois;US;1;10 645 454 406;1;25;Mr.;319413;No;Gmail.Com
MOBILE;f8a9fb4d1479e1e335b963f567485551;20190610;DELIVERED;Visa;PRIORITYOVERNIGHT;20190610;33446;Delray-Beach;Florida;US;6;10 210 561;1;65;Mrs.;57920;No;HOTMAIL.COM
DESKTOP;31a01dc2940b1f58d1db69d7e3ee7d2e;20190610;CANCELED;Paypal;FEDEX2DAY;;60601;Chicago;Illinois;US;1;10 521 504 231 070;1;42;Mr.;319413;No;GMAIL.COM
DESKTOP;31a01dc2940b1f58d1db69d7e3ee7d2e;20190610;CANCELED;Paypal;FEDEX2DAY;;60601;Chicago;Illinois;US;1;10 645 454 406;1;25;Mr.;319413;No;Gmail.Com
MOBILE;bab6b4082f904028c36ae68bad67fea2;20190610;CANCELED;Visa;STANDARD_OVERNIGHT;;33446;Delray-Beach;Florida;US;6;10 210 561;1;65;Mrs.;57920;No;Hotmail.Com
DESKTOP;2e248d88f5f40f0d17b3a82c65c179aa;20190610;DELIVERED;Visa;FEDEXGROUND;20190610;33181;North-Miami;Florida;US;2;124 578;1;13;Mr.;86265;No;Post.Harvard.Edu
DESKTOP;3955ae0d8695818f5f997263d2ad0359;20190610;DELIVERED;Visa;FEDEXGROUND;20190613;10075;New-York;New York;US;3;10 370 341;1;57;Ms.;319409;Yes;GMAIL.COM
TABLET;c5e6330718be106f2fbf5c54159a0828;20190610;DELIVERED;Visa;FEDEXGROUND;20190611;94109;San-Francisco;California;US;6;10 032 751;1;41;Mr.;85174;Yes;GMAIL.COM
DESKTOP;57b39b0beb915f79e701158e5e53bd64;20190610;DELIVERED;Paypal;FEDEX2DAY;20190610;10304;Staten-Island;New York;US;7;131 127 014;1;62;Ms.;319410;Yes;Yahoo.Com
DESKTOP;20f5c7249b13d074c49b72bec104e09b;20190610;CANCELED;Visa;FEDEX2DAY;;92660;Newport-Beach;California;US;6;10 031 381;1;41;Mr.;161839;No;GMAIL.COM
DESKTOP;56965b4b5041f186becd01fa4a8d206b;20190610;DELIVERED;AmericanExpress;FEDEX2DAY;20190610;19803;Wilmington;Delaware;US;6;12 624 941;1;95;Mrs.;319407;Yes;YAHOO.COM
MOBILE;f9398725d682dde53af79cbe5b9e4c8e;20190610;DELIVERED;Discover;STANDARD_OVERNIGHT;20190610;1095;Wilbraham;Massachusetts;US;1;10 645 494 406;1;40;Mrs.;319396;Yes;Yahoo.Com
MOBILE;f9398725d682dde53af79cbe5b9e4c8e;20190610;DELIVERED;Discover;STANDARD_OVERNIGHT;20190610;1095;Wilbraham;Massachusetts;US;1;10 739 674 222 095;1;49;Mrs.;319396;Yes;YAHOO.COM
DESKTOP;d2e8148bf2c409691a7b94ba2d93a730;20190610;DELIVERED;Visa;FEDEXGROUND;20190610;19720;New-Castle;Delaware;US;7;13 000 017;1;72;Mrs.;319402;No;NAVER.COM
MOBILE;d1f65bd446cc920ddc9ca0332b8a6518;20190610;AVAILABLE;Mastercard;FEDEXGROUND;20190610;10005;New-York;New York;US;2;10 410 564 236;1;32;Mr.;319401;Yes;GMAIL.COM
DESKTOP;06f422fe2de563a215bb218884e574a4;20190610;DELIVERED;Visa;FEDEXGROUND;20190610;70508;Lafayette;Louisiana;US;1;10 645 444 406;1;33;Ms.;317170;No;Ahrens5.Com
DESKTOP;06f422fe2de563a215bb218884e574a4;20190610;DELIVERED;Visa;FEDEXGROUND;20190610;70508;Lafayette;Louisiana;US;1;10 739 674 222 090;1;49;Ms.;317170;No;Ahrens5.Com
DESKTOP;0cd412065b5809476d298b42d689d660;20190610;DELIVERED;AmericanExpress;PRIORITYOVERNIGHT;20190610;2021;Canton;Massachusetts;US;6;11 921 241;1;65;Mrs.;205996;No;Yahoo.Com
DESKTOP;0cd412065b5809476d298b42d689d660;20190610;DELIVERED;AmericanExpress;PRIORITYOVERNIGHT;20190610;2021;Canton;Massachusetts;US;6;11 921 361;1;85;Mrs.;205996;No;Yahoo.Com
MOBILE;a3cbd3e5a23ee7ba4f40716b1efd789f;20190610;DELIVERED;Discover;FEDEXGROUND;20190610;11566;Merrick;New York;US;1;10 645 444 386;1;33;Mrs.;226440;No;GMAIL.COM
MOBILE;a3cbd3e5a23ee7ba4f40716b1efd789f;20190610;DELIVERED;Discover;FEDEXGROUND;20190610;11566;Merrick;New York;US;1;10 739 674 224 090;1;49;Mrs.;226440;No;Gmail.Com
DESKTOP;c52aab8fe4fa81791249f8c3bbaeee48;20190610;DELIVERED;Mastercard;FEDEXGROUND;20190610;10005;New-York;New York;US;6;10 210 561;1;65;Ms.;38090;No;Aol.Com
DESKTOP;55e2f1a02d88927f198a249cc9445bae;20190610;CANCELED;Paypal;FEDEXGROUND;;85018;Phoenix;Arizona;US;7;16 160 951;1;19;Mr.;206425;Yes;Gmail.Com
DESKTOP;fe3643acf28d77f89cd865fb61273218;20190610;REFUNDED;AmericanExpress;FEDEXGROUND;20190610;19106;Philadelphia;Pennsylvania;US;6;10 210 561;1;65;Mrs.;319398;No;Gmail.Com
DESKTOP;fffdb37307cbd1b262f23c271066fb89;20190610;CANCELED;Paypal;STANDARD_OVERNIGHT;;60610;Chicago;Illinois;US;6;16 731 541;1;81;Ms.;319397;No;Gmail.Com
DESKTOP;c3fcf9f23ea254cc94b2b3b6f8f7e9d5;20190610;DELIVERED;Visa;FEDEXGROUND;20190610;60069;Lincolnshire;Illinois;US;6;10 032 781;1;41;Mrs.;137372;Yes;GMAIL.COM
DESKTOP;702ae8359285ab25ed4cbd6b56601e19;20190610;DELIVERED;AmericanExpress;FEDEXGROUND;20190610;6840;New-Canaan;Connecticut;US;6;10 210 561;1;65;Mrs.;319394;No;Gmail.Com
DESKTOP;ceae2bd859a4c32afb7f2468dfe990a1;20190610;DELIVERED;Visa;FEDEXGROUND;20190613;61874;Savoy;Illinois;US;7;1 064 644 447 112;1;56;Mr.;319392;Yes;GMAIL.COM
DESKTOP;0a9d2ef8308e56dac3e787a4f000ab17;20190610;DELIVERED;Mastercard;FEDEXGROUND;20190610;78240;San-Antonio;Texas;US;6;10 032 791;1;41;Mr.;319389;Yes;GMAIL.COM
MOBILE;4158a0b402158a66febc462c75adb7ef;20190610;DELIVERED;Visa;FEDEX2DAY;20190610;92129;San-Diego;California;US;6;10 710 021;1;74;Miss;147440;No;Gmail.Com
DESKTOP;9845a858385c1dbb698079c784c6394d;20190610;DELIVERED;Visa;FEDEXGROUND;20190613;46074;Westfield;Indiana;US;6;11 811 691;1;27;Mrs.;319388;Yes;GMAIL.COM
MOBILE;865e7dc64aa1266ea2537e6888104cb2;20190610;DELIVERED;Visa;FEDEXGROUND;20190613;60611;Chicago;Illinois;US;6;11 811 691;1;27;Miss;220271;No;Gmail.Com
DESKTOP;2a8324fd3e54561bf5ac17e114eb1186;20190610;DELIVERED;Mastercard;FEDEX2DAY;20190610;75087;Rockwall;Texas;US;7;1 072 942 458 912;1;59;Mrs.;228647;No;TMGCONST.COM
MOBILE;09b09783d73d41d7b2dd71fa78b7c749;20190610;DELIVERED;Visa;STANDARD_OVERNIGHT;20190610;21037;Edgewater;Maryland;US;7;16 060 691;1;19;Mrs.;319387;Yes;Gmail.Com
DESKTOP;769a96f5e3e2782daddbe9131171f4ed;20190610;DELIVERED;AmericanExpress;FEDEXGROUND;20190610;11747;Melville;New York;US;7;16 060 691;1;19;Mrs.;214006;Yes;GMAIL.COM
DESKTOP;426088511dfc586e0a65a66bb6fdc245;20190610;DELIVERED;AmericanExpress;FEDEXGROUND;20190612;30346;Atlanta;Georgia;US;3;10 400 171;2;18;Ms.;316698;Yes;Gmail.Com
DESKTOP;002b42239604bf90e60b67f3a432f92a;20190610;REFUNDED;Paypal;FEDEXGROUND;20190611;43054;New-Albany;Ohio;US;7;10 301 901;1;19;Mr.;133345;No;Gmail.Com
DESKTOP;002b42239604bf90e60b67f3a432f92a;20190610;REFUNDED;Paypal;FEDEXGROUND;20190611;43054;New-Albany;Ohio;US;7;10 301 901;1;19;Mr.;133345;No;GMAIL.COM
DESKTOP;fef6423fbaab2402d4f2cb6e95b5b8d5;20190610;DELIVERED;AmericanExpress;FEDEXGROUND;20190610;78704;Austin;Texas;US;7;12 119 937;1;45;Mrs.;319385;No;Aol.Com
DESKTOP;a2f4399894025dc4a51a5514044ec907;20190610;DELIVERED;Visa;FEDEXGROUND;20190613;10305;Staten-Island;New York;US;6;11 911 401;1;47;Mrs.;204981;No;Icloud.Com
MOBILE;aae2cad4c9ac700cedeffabf71323efd;20190610;DELIVERED;Visa;STANDARD_OVERNIGHT;20190612;58104;Fargo;North Dakota;US;6;10 210 561;1;65;Ms.;314728;Yes;Gmail.Com
MOBILE;aae2cad4c9ac700cedeffabf71323efd;20190610;DELIVERED;Visa;STANDARD_OVERNIGHT;20190612;58104;Fargo;North Dakota;US;6;10 631 681;1;17;Ms.;314728;Yes;GMAIL.COM
DESKTOP;2a0b851f2d9820ab64c39e8c9221dfdf;20190610;DELIVERED;AmericanExpress;FEDEX2DAY;20190610;7701;Red-Bank;New Jersey;US;7;1 511 993 719 214;1;62;Mr.;129621;Yes;GMAIL.COM
MOBILE;0adb9f88df9240c67a5462157b9cfcc5;20190610;DELIVERED;Visa;FEDEXGROUND;20190610;6065;Riverton;Connecticut;US;7;17 000 017 119 114;1;64;Ms.;319362;No;GMAIL.COM
DESKTOP;b5ee3c75ce29997d3a3844cea43f84ea;20190610;DELIVERED;AmericanExpress;FEDEXGROUND;20190613;6001;Avon;Connecticut;US;6;10 626 551;1;17;Ms.;39454;No;Yahoo.Com
DESKTOP;b5ee3c75ce29997d3a3844cea43f84ea;20190610;DELIVERED;AmericanExpress;FEDEXGROUND;20190613;6001;Avon;Connecticut;US;6;11 921 351;1;65;Ms.;39454;No;Yahoo.Com
DESKTOP;c69cfb3d5f4d33cf7b5b519b3884fccc;20190610;REFUNDED;Paypal;FEDEXGROUND;20190610;60561;Darien;Illinois;US;7;17 000 017;1;64;Miss;319383;No;Gmail.Com
MOBILE;a3e7c863d111e6b7ebec01eeebab60ee;20190610;CANCELED;Visa;FEDEX2DAY;;92129;San-Diego;California;US;6;10 710 021;1;74;Miss;147440;No;GMAIL.COM
DESKTOP;98dde8c65c712ba6ac2e24b85852f667;20190610;DELIVERED;Mastercard;STANDARD_OVERNIGHT;20190610;68102;Omaha;Nebraska;US;2;121 150;1;16;Ms.;76803;No;Me.Com
MOBILE;175135c0b61dbc7ee2e5fd1d0000c3ed;20190610;DELIVERED;AmericanExpress;FEDEXGROUND;20190612;33133;Miami;Florida;US;6;18 931 321;1;19;Mr.;79597;No;Jorgerosso.Com
MOBILE;175135c0b61dbc7ee2e5fd1d0000c3ed;20190610;DELIVERED;AmericanExpress;FEDEXGROUND;20190612;33133;Miami;Florida;US;6;18 931 611;1;19;Mr.;79597;No;JORGEROSSO.COM
MOBILE;175135c0b61dbc7ee2e5fd1d0000c3ed;20190610;DELIVERED;AmericanExpress;FEDEXGROUND;20190612;33133;Miami;Florida;US;6;18 933 311;1;19;Mr.;79597;No;Jorgerosso.Com
MOBILE;175135c0b61dbc7ee2e5fd1d0000c3ed;20190610;DELIVERED;AmericanExpress;FEDEXGROUND;20190612;33133;Miami;Florida;US;6;18 933 451;1;19;Mr.;79597;No;Jorgerosso.Com
DESKTOP;8ce01559e0759eb74197c0b1705f71b8;20190610;CANCELED;Visa;FEDEXGROUND;;6065;Riverton;Connecticut;US;7;17 000 017 119 114;1;64;Ms.;319362;No;GMAIL.COM
MOBILE;7a0af0bd26c5f4c120de9f138601829c;20190610;DELIVERED;Discover;FEDEXGROUND;20190610;78748;Austin;Texas;US;6;18 932 251;1;19;Ms.;319382;No;YAHOO.COM
DESKTOP;56641227c3655699b84e37300e29dcde;20190610;DELIVERED;AmericanExpress;FEDEX2DAY;20190610;53703;Madison;Wisconsin;US;7;10 060 771;1;19;Mr.;319380;Yes;Gmail.Om
DESKTOP;bfbeec96b4ef7e29a1920a750db375bf;20190610;DELIVERED;Mastercard;FEDEXGROUND;20190610;75034;Frisco;Texas;US;1;10 645 444 386;1;33;Mrs.;317225;No;YMAIL.COM
DESKTOP;bfbeec96b4ef7e29a1920a750db375bf;20190610;DELIVERED;Mastercard;FEDEXGROUND;20190610;75034;Frisco;Texas;US;1;10 739 674 222 100;1;49;Mrs.;317225;No;YMAIL.COM
DESKTOP;0ba9a4fe587b5e4f421b4a5d3d44f5b0;20190610;DELIVERED;Visa;FEDEXGROUND;20190610;33156;Coral-Gables;Florida;US;7;16 060 911;1;19;Mrs.;19027;Yes;Gmail.Com
MOBILE;fba9b4efeca4a5fc3857ce36abfc6675;20190610;DELIVERED;Paypal;FEDEX2DAY;20190610;90266;Manhattan-Beach;California;US;7;10 505 751;1;16;Mrs.;319379;Yes;Gmail.Com
MOBILE;fba9b4efeca4a5fc3857ce36abfc6675;20190610;DELIVERED;Paypal;FEDEX2DAY;20190610;90266;Manhattan-Beach;California;US;7;11 530 481;1;19;Mrs.;319379;Yes;GMAIL.COM
DESKTOP;074d6e85fbc335de3ea80526fc51c619;20190610;REFUNDED;Visa;FEDEX2DAY;20190612;85281;Tempe;Arizona;US;6;18 931 721;1;19;Mr.;319378;Yes;GMAIL.COM
DESKTOP;c8ce8c8807d10df6023120f9864bf6a8;20190610;CANCELED;Visa;PRIORITYOVERNIGHT;;34238;Sarasota;Florida;US;6;11 220 861;1;65;Mr.;319377;Yes;Gmail.Com
DESKTOP;b8e680a65eedc7ceb5bfc3f49f774cee;20190610;CANCELED;Visa;PRIORITYOVERNIGHT;;34238;Sarasota;Florida;US;6;11 220 861;1;65;Mr.;319377;Yes;GMAIL.COM
DESKTOP;b8e680a65eedc7ceb5bfc3f49f774cee;20190610;CANCELED;Visa;PRIORITYOVERNIGHT;;34238;Sarasota;Florida;US;6;11 512 131;1;65;Mr.;319377;Yes;Gmail.Com
DESKTOP;7981a0ac736a97914368a04a509d2518;20190610;DELIVERED;Paypal;STANDARD_OVERNIGHT;20190612;23693;Yorktown;Virginia;US;6;10 628 831;1;17;Mr.;129590;No;SPECIALFINANCINGCO.COM
DESKTOP;7981a0ac736a97914368a04a509d2518;20190610;DELIVERED;Paypal;STANDARD_OVERNIGHT;20190612;23693;Yorktown;Virginia;US;6;10 633 581;1;17;Mr.;129590;No;Specialfinancingco.Com
TABLET;e4e03e8fc40425747578040473d833d2;20190610;DELIVERED;AmericanExpress;FEDEXGROUND;20190610;2655;Osterville;Massachusetts;US;7;13 000 017 131 814;1;72;Mr.;30502;Yes;Mac.Com
TABLET;e4e03e8fc40425747578040473d833d2;20190610;DELIVERED;AmericanExpress;FEDEXGROUND;20190610;2655;Osterville;Massachusetts;US;7;16 080 017 149;1;41;Mr.;30502;Yes;MAC.COM
DESKTOP;7493cd3d5d537c06bb16fb9487f1b73a;20190610;DELIVERED;Mastercard;FEDEXGROUND;20190610;98203;Everett;Washington;US;2;126 085;1;22;Mr.;247313;No;HOTMAIL.COM
DESKTOP;7d8ff98164be7119596bf6fd6ff2801e;20190610;CANCELED;Mastercard;PRIORITYOVERNIGHT;;43110;Canal-Winchester;Ohio;US;6;11 524 151 103 420;1;69;Mrs.;319371;No;AOL.COM
TABLET;548d593ef2b469a317574321c0e83635;20190610;DELIVERED;AmericanExpress;FEDEX2DAY;20190613;6820;Darien;Connecticut;US;7;16 592 191;2;19;Ms.;29099;No;Mac.Com
TABLET;db7790fa88eba2286d7c796a53ec674d;20190610;DELIVERED;Visa;FEDEXGROUND;20190610;6831;Greenwich;Connecticut;US;6;10 710 021;1;74;Mr.;59493;No;GMAIL.COM
DESKTOP;f5a48da570cc9b3606c5c3e24fe41bf8;20190610;DELIVERED;Visa;FEDEXGROUND;20190610;90220;Rancho-Dominguez-(compton);California;US;6;10 210 561;1;65;Mr.;319363;No;Naver.Com
DESKTOP;aec8bd50fe0fb03ee619a624c7cae3f2;20190610;DELIVERED;Paypal;FEDEXGROUND;20190610;29072;Lexington;South Carolina;US;7;1 240 001 711 970;1;29;Ms.;79232;No;YAHOO.COM
MOBILE;499113247e21ec05ba3a28ecf869c9c6;20190610;DELIVERED;Paypal;STANDARD_OVERNIGHT;20190610;33133;Miami;Florida;US;7;1 077 173 710 414;1;31;Miss;319135;Yes;GMAIL.COM
TABLET;18d1a748cef1127c92070b34d5942396;20190610;DELIVERED;AmericanExpress;FEDEX2DAY;20190613;11694;Rockaway-Park-;New York;US;6;119 135 311 102 430;1;84;Mrs.;80834;No;Gmail.Com
TABLET;18d1a748cef1127c92070b34d5942396;20190610;DELIVERED;AmericanExpress;FEDEX2DAY;20190613;11694;Rockaway-Park-;New York;US;6;11 920 341;1;99;Mrs.;80834;No;Gmail.Com
TABLET;18d1a748cef1127c92070b34d5942396;20190610;DELIVERED;AmericanExpress;FEDEX2DAY;20190613;11694;Rockaway-Park-;New York;US;7;131 146 514;1;37;Mrs.;80834;No;Gmail.Com
MOBILE;fcee6466e14d9dfb673f27d7d74c7900;20190610;DELIVERED;Mastercard;FEDEXGROUND;20190610;11787;Smithtown;New York;US;7;17 000 017 131 114;1;64;Mr.;319359;Yes;Aol.Com
MOBILE;008a119df70e2db02526caa29f7214e6;20190610;CANCELED;Mastercard;FEDEXGROUND;;11787;Smithtown;New York;US;7;17 000 017 131 114;1;64;Mr.;319359;Yes;AOL.COM
MOBILE;850fa98339e0c3061c8289ac432320d8;20190610;DELIVERED;Visa;FEDEX2DAY;20190610;60611;Chicago;Illinois;US;6;10 032 731;1;41;Miss;319356;Yes;Gmail.Com
DESKTOP;b64f8e6c1f706e146462d7568e342f9c;20190610;DELIVERED;Mastercard;STANDARD_OVERNIGHT;20190610;34990;Palm-City;Florida;US;7;16 160 951;1;19;Mrs.;319352;Yes;YAHOO.COM
MOBILE;0ce89402cb1d4b5aaae6e952a279bde3;20190610;DELIVERED;Visa;PRIORITYOVERNIGHT;20190610;11413;Springfield-Gardens;New York;US;7;110 293 414;1;13;Mr.;319339;Yes;HOTMAIL.COM
MOBILE;167a7673afaf1dd113809f7066db6c23;20190610;CANCELED;AmericanExpress;PRIORITYOVERNIGHT;;91604;Studio-City;California;US;3;11 049 903;1;99;Ms.;317935;No;Gmail.Com
DESKTOP;4f39d227eb62de3b541512dc3fdd1f0f;20190610;REFUNDED;Visa;FEDEXGROUND;20190610;33487;Boca-Raton;Florida;US;6;10 633 501;1;17;Mr.;117768;No;Gmail.Com
MOBILE;01dac8a54ddd25b080ebe8c626ef8f26;20190610;DELIVERED;Mastercard;FEDEXGROUND;20190610;19801;Wilmington;Delaware;US;6;10 432 181;1;20;Mrs.;283562;Yes;Naver.Com
MOBILE;f50a3c343f4ca773fb7b91b521db3438;20190610;REFUNDED;Visa;FEDEXGROUND;20190610;92629;Dana-Point;California;US;6;11 721 521;1;82;Mrs.;246510;No;Gmail.Com
TABLET;0a8d7738a28a72f26542a940332373db;20190610;REFUNDED;Paypal;FEDEXGROUND;20190613;93312;Bakersfield;California;US;6;11 811 691;1;27;Mrs.;312865;Yes;Gmail.Com
DESKTOP;70abf2ad572d7821a37949004097749e;20190610;DELIVERED;Mastercard;FEDEXGROUND;20190613;19804;Wilmington;Delaware;US;6;11 811 691;1;27;Miss;319322;Yes;Naver.Com
MOBILE;62a6fcf1f8200b85c17311637ed8e0ef;20190610;DELIVERED;Visa;FEDEXGROUND;20190613;97401;Eugene;Oregon;US;6;11 512 131;1;65;Miss;319316;No;Icloud.Com
MOBILE;99f0beb3df91e7f06f0c5b8569e52d5d;20190610;DELIVERED;Paypal;FEDEXGROUND;20190612;36117;Montgomery;Alabama;US;6;11 911 531;1;78;Mrs.;227603;No;Naver.Com
DESKTOP;b2bce484b85e369d191c56a5cc9bb952;20190610;DELIVERED;Visa;FEDEXGROUND;20190610;94107;San-Francisco;California;US;6;10 031 561;1;41;Mr.;319309;Yes;Gmail.Com
MOBILE;869fd45abfef128f4190d72ab8812169;20190610;DELIVERED;Visa;FEDEXGROUND;20190610;10992;Washingtonville;New York;US;6;10 210 561;1;65;Miss;319311;No;Yahoo.Com
MOBILE;6a605b102751d5c967b268e02569f35d;20190610;DELIVERED;AmericanExpress;FEDEXGROUND;20190613;96815;Honolulu;Hawaii;US;6;11 811 691;1;27;Mr.;319312;No;Gmail.Com
MOBILE;9ea192afd99f1b7093ff98048b9aac74;20190610;CANCELED;Visa;FEDEXGROUND;;12553;New-Windsor;New York;US;6;10 210 561;1;65;Miss;319311;No;YAHOO.COM
DESKTOP;63611a7efe3e378e5d025ebf6eaf704f;20190610;REFUNDED;Visa;FEDEXGROUND;20190613;10281;New-York;New York;US;6;11 811 691;1;27;Miss;319300;Yes;Naver.Com
DESKTOP;bcc3abfa5c68288d285484fe07b4364b;20190610;DELIVERED;Paypal;FEDEXGROUND;20190610;14221;Williamsville;New York;US;2;120048/1;1;15;Mr.;319307;Yes;GMAIL.COM
DESKTOP;70b8f0da38aafe7a62ce79c4c845db07;20190610;REFUNDED;Discover;FEDEXGROUND;20190610;30305;Atlanta;Georgia;US;2;135 160;1;13;Mr.;319302;No;OUTLOOK.COM
MOBILE;95d7eddf68796574a09c703f4854e37b;20190610;CANCELED;Paypal;FEDEXGROUND;;19711;Newark;Delaware;US;7;110 266 614;2;61;Miss;319303;No;Yahoo.Com
DESKTOP;8e582a62bb9a874e2e7a9fbb7f84a7d9;20190610;DELIVERED;Mastercard;FEDEXGROUND;20190613;19803;Wilmington;Delaware;US;6;11 811 691;1;27;Mrs.;318164;No;NAVER.COM
MOBILE;ae4bfa17168548a32f4707e0393d77ae;20190610;CANCELED;Visa;FEDEXGROUND;;74107;Tulsa;Oklahoma;US;1;10 645 444 386;1;33;Ms.;191724;Yes;HOTMAIL.COM
MOBILE;ae4bfa17168548a32f4707e0393d77ae;20190610;CANCELED;Visa;FEDEXGROUND;;74107;Tulsa;Oklahoma;US;1;10 739 674 223 080;1;49;Ms.;191724;Yes;HOTMAIL.COM
MOBILE;56ebf9b4ef478292226393b4e148d8eb;20190610;DELIVERED;Visa;FEDEXGROUND;20190610;6614;Stratford;Connecticut;US;7;11 439 917 103;1;41;Mr.;319297;No;Gmail.Com
MOBILE;669270bc250a9a5dbde32348b7ce6c17;20190610;DELIVERED;Paypal;FEDEXGROUND;20190610;92231;Calexico;California;US;7;16 162 017 155;1;38;Miss;226929;Yes;HOTMAIL.COM
MOBILE;01058029bbc24fd2cc146d6299e873fa;20190610;DELIVERED;Visa;FEDEXGROUND;20190610;36117;Montgomery;Alabama;US;3;11 095 073;1;38;Mr.;227603;Yes;Naver.Com
MOBILE;612046e45ed0c2e8122242769077b00a;20190610;CANCELED;Visa;FEDEXGROUND;;6614;Stratford;Connecticut;US;7;11 439 917 103;1;41;Mr.;319297;No;Gmail.Com
MOBILE;34295a14a7fd0d1abef3168075a9e790;20190610;CANCELED;Paypal;FEDEXGROUND;;28658;Newton;North Carolina;US;6;10 210 561;1;65;Miss;319298;No;Yahoo.Com
DESKTOP;48c892994ce09cd41684924ab9b6f999;20190610;DELIVERED;Visa;FEDEX2DAY;20190612;97236;Portland;Oregon;US;6;11 724 271 102 420;1;97;Mr.;49056;No;QQ.COM
DESKTOP;9f30c14fb39cb641393fcc2f1d7fe321;20190610;DELIVERED;Visa;FEDEXGROUND;20190610;94133;San-Francisco;California;US;6;10 632 291;1;17;Miss;318661;Yes;HOTMAIL.COM
DESKTOP;a8e2d42ae7cf6c69d2a9822691d196ee;20190610;DELIVERED;Visa;FEDEX2DAY;20190610;77546;Friendswood;Texas;US;7;16 592 391;1;19;Mr.;319294;Yes;GMAIL.COM
TABLET;3ceeaa0a92615b53109b0852a81d6f8d;20190610;DELIVERED;Paypal;FEDEXGROUND;20190610;13601;Watertown;New York;US;1;106 605 041 212;1;39;Mr.;213431;No;Yahoo.Com
TABLET;3ceeaa0a92615b53109b0852a81d6f8d;20190610;DELIVERED;Paypal;FEDEXGROUND;20190610;13601;Watertown;New York;US;1;10 739 674 223 090;1;49;Mr.;213431;No;Yahoo.Com
DESKTOP;913d6646a83fb715a764d21c6a2dd332;20190610;REFUNDED;AmericanExpress;FEDEX2DAY;20190612;11787;Smithtown;New York;US;7;17 205 761;1;45;Mr.;319292;Yes;SBCGLOBAL.NET
DESKTOP;d54c1c768989573a6b2bbfc42b3e32bf;20190610;DELIVERED;Visa;FEDEXGROUND;20190610;17011;Shiremanstown;Pennsylvania;US;6;10 210 561;1;65;Ms.;318898;No;Gmail.Com
DESKTOP;4270a79e692b5b1168b7f6c8117d018b;20190610;CANCELED;Visa;FEDEXGROUND;;77027;Houston;Texas;US;7;10 646 424 513 311;1;53;Mr.;308618;No;HOTMAIL.COM
DESKTOP;2b0b7f03946bf5ecfb3afbce6288f5e1;20190610;DELIVERED;Visa;FEDEXGROUND;20190613;20852;Rockville;Maryland;US;6;11 811 691;1;27;Miss;319290;No;Naver.Com
DESKTOP;cf9bc3b77dc9ed5d02976367672f1607;20190610;CANCELED;Visa;FEDEXGROUND;;78109;San-Antonio;Texas;US;7;10 646 424 513 311;1;53;Mr.;308618;No;HOTMAIL.COM
MOBILE;26522987cd80959db168c09cda34dbc8;20190609;DELIVERED;Visa;FEDEXGROUND;20190613;5672;Stowe;Vermont;US;6;10 626 551;2;17;Mrs.;319286;No;Gmail.Com
MOBILE;55046b3fa367ded027be5aa0db60cb3d;20190609;DELIVERED;Visa;FEDEXGROUND;20190610;11201;Brooklyn;New York;US;6;10 210 561;1;65;Ms.;319283;No;Gmail.Com
MOBILE;611accc6485a657994a64b3e361ba780;20190609;DELIVERED;Paypal;FEDEXGROUND;20190610;8002;Cherry-Hill;New Jersey;US;6;10 210 561;1;65;Mrs.;319284;Yes;COMCAST.NET
MOBILE;fe5d44b4801c68f46969fd1dba14ed04;20190609;CANCELED;Visa;FEDEXGROUND;;19103;Philadelphia;Pennsylvania;US;6;10 210 561;1;65;Ms.;319283;No;Gmail.Com
MOBILE;56bc8f6543a91adc68cc094b703550f5;20190609;CANCELED;Visa;STANDARD_OVERNIGHT;;20746;Camp-Springs;Maryland;US;6;11 512 131;1;65;Ms.;319280;No;Yahoo.Com
DESKTOP;661ee90ad699f3cb5ad34c52be7b2ed4;20190609;DELIVERED;Visa;FEDEXGROUND;20190610;7078;Short-Hills;New Jersey;US;7;18 060 851;1;16;Mrs.;231521;Yes;Gmail.Com
MOBILE;e42606f2186f53ee15b9277b3f29975f;20190609;CANCELED;Visa;FEDEX2DAY;;94085;Sunnyvale;California;US;6;10 210 561;1;65;Ms.;315543;No;Gmail.Com
